Timestamp,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption
2022-01-02 15:00:00,21.898785431279215,48.633514626021764,1958.9635358554863,4,On,On,20.21773265658062,Monday,Yes,77.22845715853467
2022-01-02 16:00:00,23.516264720993824,52.37155796010059,1517.168540999046,7,On,Off,8.270639173483916,Saturday,Yes,73.73515145603137
2022-01-02 17:00:00,27.148116664252598,43.120866240444116,1296.5818068796584,8,On,Off,16.99702392488144,Saturday,Yes,91.84340824868657
2022-01-02 18:00:00,23.574353632517656,52.85166419960819,1491.880064573067,2,Off,Off,24.46090952239937,Thursday,No,73.35070513237227
2022-01-02 19:00:00,20.51618553995076,40.918499706064985,1114.2301237129745,8,Off,On,20.489097790934643,Monday,Yes,66.20209750906106
2022-01-02 20:00:00,23.159190043519658,33.08814922387616,1183.4936058135675,6,Off,On,15.654792218150218,Friday,Yes,77.85177634998958
2022-01-02 21:00:00,29.98804611564981,51.19663001184678,1516.7527033111173,2,On,Off,16.10496033318202,Monday,No,90.98147610427823
2022-01-02 22:00:00,22.87904856617314,30.35776228999121,1162.6593544131147,7,On,On,13.390538929932509,Monday,Yes,81.91707933111346
2022-01-02 23:00:00,24.617958714158057,49.041225548641044,1666.0436474922356,6,Off,On,21.600154740134737,Tuesday,Yes,70.22461753933254
2022-01-03 00:00:00,27.352681109839732,36.25924919238827,1024.9989858937445,6,Off,On,22.175022181923556,Saturday,No,88.73376918202806
2022-01-03 01:00:00,29.436789507453597,48.848449413101044,1234.0853680866385,2,Off,Off,6.662874484173437,Thursday,Yes,76.55502512631448
2022-01-03 02:00:00,21.754026426655436,45.5386430923988,1514.8270370715445,4,Off,Off,9.846127121574138,Tuesday,No,62.05505493579667
2022-01-03 03:00:00,22.124213759030667,47.34391565524731,1919.119996208746,6,Off,Off,5.352018638001322,Friday,No,62.00189386466329
2022-01-03 04:00:00,21.32477612950562,33.61505670735282,1857.2683694193852,9,On,On,13.52386674371843,Tuesday,Yes,80.45212742101157
2022-01-03 05:00:00,22.086811922474794,43.83891693254598,1325.6002039883774,5,Off,Off,12.274820353976573,Monday,No,64.71822006448231
2022-01-03 06:00:00,29.956879445435295,56.78880560031188,1864.7323664037672,8,On,Off,4.93873793676906,Friday,Yes,91.87196450897233
2022-01-03 07:00:00,22.466458319173128,45.228409421067546,1902.8038240327674,6,Off,On,0.5770304431135131,Saturday,No,69.69226303092958
2022-01-03 08:00:00,21.10053158610883,52.70577939457823,1896.8160791752975,7,Off,Off,25.007682077563224,Tuesday,No,63.85097612559908
2022-01-03 09:00:00,25.023202382650055,43.58649903471925,1434.5263111079676,1,Off,Off,2.1751376627840524,Thursday,Yes,68.80528577996184
2022-01-03 10:00:00,24.56121815223363,37.03931988895259,1689.4554548228862,3,Off,Off,21.331712339087563,Thursday,Yes,76.30130928798148
2022-01-03 11:00:00,27.34490228945882,33.68329828659663,1187.6137331373209,2,Off,On,17.663953484228607,Saturday,No,84.03868416047865
2022-01-03 12:00:00,26.209435413222995,40.77160427979762,1038.6767198939717,1,Off,Off,14.779714452460693,Monday,No,77.67379217139589
2022-01-03 13:00:00,26.210702266888138,42.084182961399954,1098.7993275437675,7,Off,Off,1.554091825506374,Sunday,Yes,78.9122501589774
2022-01-03 14:00:00,21.50172634196033,43.35331518509382,1546.5082455132003,9,Off,Off,20.75590320303998,Tuesday,Yes,64.04242487840129
2022-01-03 15:00:00,25.38274545985014,51.90269994964382,1350.7565854072911,0,Off,Off,27.7480438663646,Tuesday,No,78.18728130362722
2022-01-03 16:00:00,21.203472435117007,49.61036981078196,1529.6571154960998,7,Off,On,17.187331454964607,Tuesday,No,63.39384819262403
2022-01-03 17:00:00,21.530255220213963,42.016883386284604,1660.5352671428975,8,On,Off,7.675986826636647,Sunday,No,76.1061781008304
2022-01-03 18:00:00,24.501785568140253,48.58331043267368,1631.6347139345492,9,Off,Off,24.696387867372568,Monday,Yes,60.14423797781192
2022-01-03 19:00:00,24.29072347206709,36.98773403191924,1847.3956285621412,6,On,Off,10.955154959932422,Thursday,No,80.19264551142784
2022-01-03 20:00:00,27.336620808382346,50.87667729455613,1143.1051769409855,7,On,On,27.622484462627945,Wednesday,Yes,86.22364506793032
2022-01-03 21:00:00,20.735715500615072,48.506636238037885,1836.5426514662836,4,Off,On,9.295439071913755,Friday,No,53.26327834004948
2022-01-03 22:00:00,22.787858297629416,43.9510486471958,1134.0026160549453,6,Off,Off,20.362582609033957,Monday,Yes,64.963183670906
2022-01-03 23:00:00,21.652937745810068,56.13704538377151,1140.6015497610567,8,Off,On,19.512862046045367,Tuesday,No,66.43892064888173
2022-01-04 00:00:00,25.080881384605885,59.67153433028882,1897.7022242369349,8,Off,Off,14.391799747910376,Friday,No,75.91390632236421
2022-01-04 01:00:00,25.792511525815144,33.892215875037266,1849.8295811087282,7,On,Off,25.875969475523284,Wednesday,Yes,84.1914674081221
2022-01-04 02:00:00,26.38607928227496,43.295777618025824,1851.5977412346076,5,On,Off,17.471964829862657,Sunday,Yes,75.25176382432235
2022-01-04 03:00:00,22.140257043395216,49.42487793686675,1037.2068852025438,7,Off,On,3.329907540458863,Tuesday,Yes,75.0144709786204
2022-01-04 04:00:00,24.175776484229303,41.80015037049925,1198.62522424261,6,Off,Off,18.470624103976128,Sunday,No,69.36574478049252
2022-01-04 05:00:00,24.66814180599299,43.140910417898546,1310.8749121436545,0,Off,On,22.936053481520815,Saturday,Yes,78.04604233404717
2022-01-04 06:00:00,20.830692156172198,52.19017625682678,1772.0857079256311,7,Off,Off,21.71119540606205,Thursday,Yes,67.48478775030759
2022-01-04 07:00:00,25.70272908051244,53.31665481703489,1050.3176022812484,8,On,Off,26.817107779448893,Sunday,No,78.25428789721424
2022-01-04 08:00:00,22.28517562664769,40.65991340311216,1688.8908261560819,4,On,On,19.455960671298747,Tuesday,No,74.84338094009375
2022-01-04 09:00:00,20.357297197814656,52.95666984491464,1150.2851690246343,8,On,Off,21.0683111197589,Monday,No,64.64191192860432
2022-01-04 10:00:00,29.645292782200073,42.51360621060932,1417.5932587170862,7,On,On,7.756313432988929,Friday,No,89.08843429796624
2022-01-04 11:00:00,20.746599465577813,39.363068123724446,1907.1675791195996,0,On,On,11.895547620597807,Monday,No,73.15432864841176
2022-01-04 12:00:00,27.304802408534588,48.59586683094426,1348.3777439210419,7,Off,On,2.0506823016824005,Wednesday,No,72.1170986136019
2022-01-04 13:00:00,25.026299236106215,48.09543819655122,1711.6093599661585,7,On,On,0.06282655714467511,Sunday,Yes,76.72156432900981
2022-01-04 14:00:00,20.92610834786026,46.185342836720636,1619.5522508716913,7,Off,On,16.788693093004923,Saturday,Yes,65.97246106658439
2022-01-04 15:00:00,25.239493543593387,43.07836640910352,1601.8132146884382,3,Off,Off,0.1949425875486288,Thursday,Yes,61.53670969150112
2022-01-04 16:00:00,24.342179614794833,47.40595643763173,1102.6056996132347,8,Off,Off,1.3163304862579017,Friday,Yes,77.38447783546265
2022-01-04 17:00:00,25.480164067044672,55.32138505998299,1408.2789651901426,7,On,Off,23.134022729385492,Thursday,Yes,76.07661992033586
2022-01-04 18:00:00,29.3500696830084,30.885380029218144,1045.0365237762853,1,Off,Off,27.416817350951728,Sunday,Yes,74.8678736943382
2022-01-04 19:00:00,29.950503029569347,42.42525804881877,1679.7731716688027,4,Off,On,13.953181436568943,Friday,Yes,86.28935401350225
2022-01-04 20:00:00,26.623180737805964,37.72919218018745,1361.2447810300714,6,Off,Off,27.204342750455158,Sunday,No,83.87525695191415
2022-01-04 21:00:00,23.54130272076084,34.5349059413692,1712.281768748431,8,Off,Off,29.27369740216594,Wednesday,Yes,83.45804939133072
2022-01-04 22:00:00,24.391570140323367,53.03415959323223,1982.7838546992166,8,On,On,20.487670160811536,Sunday,No,81.99682840223484
2022-01-04 23:00:00,27.755158765326318,39.848106673676696,1355.3852202147957,8,On,Off,6.843562851288679,Wednesday,Yes,86.64692164178189
2022-01-05 00:00:00,26.286906188021035,40.706757681514716,1384.3252560857636,3,On,On,9.713536759245526,Monday,Yes,75.98238074965289
2022-01-05 01:00:00,20.979909211456427,58.11562860796074,1179.4861922820678,9,Off,Off,8.577365909079408,Friday,No,70.71436235851863
2022-01-05 02:00:00,26.515860600727823,58.65666760689435,1389.6982242952517,8,Off,Off,25.934400190609566,Monday,No,81.7455295095431
2022-01-05 03:00:00,29.686160083513528,33.99960255410263,1419.4620608172213,5,On,On,11.944144266638828,Sunday,Yes,85.18255250346287
2022-01-05 04:00:00,22.36951967063015,54.38705918903003,1167.0982004816349,9,On,Off,25.046346709338543,Wednesday,Yes,75.29040593436996
2022-01-05 05:00:00,23.927237470201163,53.67575902279949,1193.2010252507732,9,On,On,6.517224119794784,Thursday,No,85.18197378804605
2022-01-05 06:00:00,20.826652146717024,39.19961425336057,1573.5114805655035,9,On,On,27.637785035869758,Friday,No,72.76703721222391
2022-01-05 07:00:00,28.23550800460484,54.70047192364585,1419.6413134686443,5,Off,On,21.388872539169117,Monday,No,81.81977544986103
2022-01-05 08:00:00,22.89496303791875,54.115116406603335,1364.4710914438917,6,On,On,10.789183244331234,Sunday,Yes,78.64588465860416
2022-01-05 09:00:00,21.6399808241071,59.411230312142436,1258.09651534508,0,Off,On,29.85772332971616,Saturday,No,66.95161483968974
2022-01-05 10:00:00,21.631350503011426,50.47608150964855,1888.7015821044001,4,Off,Off,5.67298741622467,Tuesday,No,71.17906441062561
2022-01-05 11:00:00,22.77963692771154,58.58018635300594,1226.3187266326547,1,Off,Off,25.21007390326529,Monday,No,63.861910204942966
2022-01-05 12:00:00,20.070625228686634,54.008592805457226,1457.8643272330607,5,On,On,4.681821390806382,Friday,Yes,61.130942848363965
2022-01-05 13:00:00,27.487555976570334,38.514506831605054,1130.0378302522874,2,Off,On,8.811531070715622,Tuesday,Yes,79.72428614261031
2022-01-05 14:00:00,28.53814894005697,49.96585219450951,1512.1380631149746,4,Off,On,9.808761453648403,Sunday,Yes,81.89398685671573
2022-01-05 15:00:00,29.2570243244667,38.18426699137763,1293.9739795020191,1,Off,On,21.162985036687516,Saturday,No,85.36040306812063
2022-01-05 16:00:00,23.02144911808179,47.87589415373565,1610.793389093792,8,On,Off,28.05386821077091,Wednesday,Yes,77.77646909816677
2022-01-05 17:00:00,24.741303614194493,38.02144715813855,1896.9408769455067,2,On,On,23.23288102375323,Monday,No,87.74800460069132
2022-01-05 18:00:00,27.403154678696605,33.03160262596282,1237.3459923520145,5,Off,Off,14.199556858811025,Sunday,Yes,72.3960115782119
2022-01-05 19:00:00,26.506372227822904,56.16762904744485,1300.4430831373002,3,Off,Off,12.832198663444267,Tuesday,No,69.56901196476844
2022-01-05 20:00:00,22.676177223684753,47.26094946562805,1038.2548224651764,6,Off,Off,20.966303827388895,Tuesday,Yes,73.2522162580531
2022-01-05 21:00:00,23.89271280785603,49.395078840518686,1887.4370391731054,9,Off,Off,3.0707091217565265,Tuesday,Yes,75.81440197116459
2022-01-05 22:00:00,29.052408789936464,39.08467957030161,1221.8467155573105,8,Off,Off,7.374000375157875,Tuesday,No,86.53486772687651
2022-01-05 23:00:00,27.30842166642431,58.56743563116402,1239.6202801239695,8,Off,On,22.210965173901513,Monday,Yes,81.19093782580337
2022-01-06 00:00:00,20.76246135401603,30.50361681291639,1736.014902844016,4,On,Off,8.830312238974479,Wednesday,No,76.93645309620132
2022-01-06 01:00:00,22.06278270177169,57.56876666379654,1204.3719003385525,1,Off,Off,5.364319369730417,Sunday,No,64.5953373760119
2022-01-06 02:00:00,28.883183855816185,39.63866758953277,1600.051332782194,9,Off,On,5.8711643019080615,Saturday,No,81.1090189124048
2022-01-06 03:00:00,24.127050949452038,47.96403459334165,1188.1040769652068,3,On,On,27.94493487517636,Sunday,Yes,70.25774284987176
2022-01-06 04:00:00,22.045109984787782,33.324257898503895,1735.080411205346,0,On,On,14.780811547512629,Tuesday,No,65.98142190071894
2022-01-06 05:00:00,23.469313673719093,31.1850040594187,1842.9698334803174,4,On,On,4.066659492203416,Thursday,Yes,76.19515389291618
2022-01-06 06:00:00,24.121989217611294,36.225319248747894,1636.739575096052,1,Off,Off,11.777568179354464,Thursday,Yes,72.16382017990225
2022-01-06 07:00:00,27.55284508228243,34.53818230472783,1073.066165861618,3,Off,Off,17.600570713586695,Monday,No,74.11809532316923
2022-01-06 08:00:00,21.33084051381747,36.94767020118629,1518.000607262546,2,On,Off,9.506523032471629,Saturday,No,73.92814359788368
2022-01-06 09:00:00,28.548211188166558,34.65484006352291,1096.8574341241738,3,On,Off,22.825421881860592,Wednesday,No,80.51166202577497
2022-01-06 10:00:00,23.798081761570703,59.35728858868117,1138.3768161488222,2,Off,On,24.216529182808582,Friday,No,68.56408772167514
2022-01-06 11:00:00,24.76878004008374,46.22169249552975,1075.24160687709,4,Off,On,17.881958206831754,Friday,No,71.4275936133967
2022-01-06 12:00:00,21.301536970709083,52.101508633912886,1924.9997939403702,0,On,Off,24.40168326322818,Thursday,No,64.0769676381083
2022-01-06 13:00:00,22.72197376460728,35.89964365502057,1229.5579899535537,1,Off,On,7.759617922072195,Tuesday,No,57.48444204410177
2022-01-06 14:00:00,29.458379717387388,56.40345028566804,1724.596154301106,9,Off,Off,1.3999899323588116,Wednesday,No,82.59776720138095
2022-01-06 15:00:00,24.74355526681912,43.279525236359945,1252.710601519103,2,Off,Off,26.163305513971967,Thursday,Yes,77.51805130415416
2022-01-06 16:00:00,21.524266173093686,33.25524914434561,1381.696147726456,7,Off,Off,11.54903845770297,Tuesday,No,71.01713960978869
2022-01-06 17:00:00,25.521470351732273,48.27578381746096,1300.7040976874428,0,Off,Off,10.146022908205572,Saturday,Yes,64.69791035517181
2022-01-06 18:00:00,26.206692051991922,46.43151994704209,1659.1480964987,9,On,Off,10.593930470183645,Monday,No,76.30888108689255
2022-01-06 19:00:00,28.49026590088053,44.504041189032954,1844.7772007556214,0,Off,On,29.35010468425103,Friday,Yes,80.0038474890762
2022-01-06 20:00:00,24.285688244951665,39.688554867244385,1194.8779926397324,3,Off,Off,23.389266677092454,Friday,Yes,72.10407562222572
2022-01-06 21:00:00,29.580869515395115,45.41719161087126,1400.05846191636,6,On,Off,28.04939870613846,Thursday,Yes,93.78946764246312
2022-01-06 22:00:00,21.956904000252557,45.783122491339604,1520.1424966650534,7,On,On,28.462480938915768,Wednesday,No,78.13896312348292
2022-01-06 23:00:00,25.16589293988249,39.604127619947334,1520.1360815048147,3,On,On,2.933334153619441,Wednesday,No,87.32448956439137
2022-01-07 00:00:00,24.01594208770407,47.940535534982956,1568.2833403281447,3,Off,Off,14.99383660057842,Sunday,Yes,74.17904403679803
2022-01-07 01:00:00,22.788163745855844,34.07807563816202,1710.9492465466901,0,Off,On,17.946251136870536,Thursday,No,69.91514117978062
2022-01-07 02:00:00,26.040894955045736,47.538231978862726,1494.2672203558873,8,On,On,11.35995327760961,Thursday,Yes,91.59435479545417
2022-01-07 03:00:00,20.796724169393286,34.411356370926754,1294.4596906357647,5,Off,Off,26.34952407916873,Thursday,Yes,76.13895450681913
2022-01-07 04:00:00,24.951479078272804,35.683034671331846,1607.748928093796,9,On,On,19.996572878842994,Monday,No,70.97691337938971
2022-01-07 05:00:00,24.740719855085935,46.133899775987565,1528.481675896865,4,On,On,26.28441195838419,Monday,No,79.4339400188436
2022-01-07 06:00:00,27.35805437126441,36.16290662042438,1054.1714429296296,3,Off,On,27.755802895835703,Tuesday,No,77.65217034892018
2022-01-07 07:00:00,22.93456303023421,34.016836004984576,1081.9823539263905,3,On,On,9.55963797370189,Thursday,Yes,74.11609389205148
2022-01-07 08:00:00,22.170888734920588,41.100628466080146,1336.849287109329,4,Off,On,18.726304845005938,Friday,No,67.63764065291417
2022-01-07 09:00:00,22.055806154418086,47.31027361626275,1314.0077382886307,6,On,On,29.55972039273647,Wednesday,Yes,72.59022722499552
2022-01-07 10:00:00,29.820503575581082,37.03244970007737,1657.764637267109,6,Off,On,28.835620555354684,Sunday,No,85.12072843207085
2022-01-07 11:00:00,24.52923700528654,39.48944934390285,1587.9297676463723,0,On,Off,15.923690864342898,Wednesday,No,76.92758507734762
2022-01-07 12:00:00,29.58684969243783,53.87531481251021,1604.5142154813898,1,On,Off,25.676818071111775,Friday,Yes,82.96293306052968
2022-01-07 13:00:00,28.961065597258337,43.88354637574899,1686.8397802470236,0,On,On,6.322472386123138,Friday,Yes,77.22008603312915
2022-01-07 14:00:00,24.409070367689715,43.31585056823559,1311.4164767091165,3,Off,Off,20.391466373552067,Sunday,No,71.13106167742689
2022-01-07 15:00:00,24.09961989407236,45.082721178896676,1748.2362667815878,2,Off,On,27.23745792411095,Saturday,No,69.27222198435854
2022-01-07 16:00:00,26.609641720351465,59.72756652655453,1796.4192861405197,7,Off,On,13.965052720209618,Sunday,No,82.23684827593902
2022-01-07 17:00:00,29.33981338353756,46.06150305882551,1774.8943563867733,5,On,Off,15.410563182571796,Saturday,Yes,83.33161598574218
2022-01-07 18:00:00,28.045369751086035,39.32440919441908,1120.3265035392747,3,On,Off,21.23633845733195,Thursday,Yes,95.0709621683288
2022-01-07 19:00:00,24.744753025036477,30.167451577559692,1866.0889864799233,0,On,On,8.620037739243363,Wednesday,No,79.80025010450828
2022-01-07 20:00:00,24.939436141326404,40.48957381280836,1536.626802627764,4,On,Off,11.4861751413587,Tuesday,No,78.73050081593509
2022-01-07 21:00:00,22.553950124150788,41.04818250308767,1317.1613295680822,1,On,On,15.189540736366672,Monday,Yes,85.42767734648194
2022-01-07 22:00:00,26.07494158212376,35.517320879415294,1531.8853160440763,6,Off,On,6.3192005989780125,Thursday,No,84.03168982758035
2022-01-07 23:00:00,20.632690730111605,50.95243488485451,1004.4065498330265,5,On,On,26.359009590054157,Tuesday,No,72.89058361910637
2022-01-08 00:00:00,25.71473453511247,42.298665365352264,1999.204208464013,1,On,On,29.565863391343647,Saturday,No,75.6149818889058
2022-01-08 01:00:00,20.91479245484502,31.71009383031899,1486.7808684517167,5,Off,On,4.306860347577192,Friday,No,71.7896472154404
2022-01-08 02:00:00,25.20534149358047,48.64990087503028,1533.2081723832957,3,Off,Off,4.054742652650206,Wednesday,No,63.00815765839373
2022-01-08 03:00:00,25.976524064860275,38.48415291778864,1595.4276931480085,4,On,On,16.2052043443528,Tuesday,No,94.55062457295647
2022-01-08 04:00:00,27.72641369132929,53.33917901612849,1751.7226232599996,2,On,Off,21.647358382497895,Wednesday,Yes,83.5768305363592
2022-01-08 05:00:00,25.25112028155413,33.634974769812565,1822.8779327096152,4,On,On,4.462679924559346,Monday,Yes,84.69317340818874
2022-01-08 06:00:00,26.39275137551011,52.946525695457396,1387.1175740254912,2,Off,Off,4.670368819612766,Sunday,No,78.58613842129708
2022-01-08 07:00:00,25.403668920903506,38.21610476774064,1739.9318744254724,2,On,Off,29.118920042199754,Tuesday,No,75.64668454750125
2022-01-08 08:00:00,22.65582435237804,54.16381828595459,1086.4759569750108,7,Off,On,8.77976319994638,Wednesday,Yes,73.2068674222959
2022-01-08 09:00:00,23.10978491736091,53.8319018791167,1483.8715001969092,1,On,Off,28.162491048784744,Tuesday,No,74.33393532360886
2022-01-08 10:00:00,24.43071127958496,37.298421020130824,1423.2985933354885,9,On,On,19.145163006646165,Monday,Yes,81.30053662729328
2022-01-08 11:00:00,23.768468456818773,49.08568112892719,1312.446456611222,7,On,Off,16.753370198956954,Thursday,No,78.22920748795471
2022-01-08 12:00:00,25.673183798344112,55.437300177719266,1353.5196976926484,0,Off,Off,14.255247441241766,Saturday,No,75.41031586036098
2022-01-08 13:00:00,24.12875170299725,56.93177700607938,1666.7137127092624,3,On,On,24.837469269745476,Sunday,No,71.18623045897634
2022-01-08 14:00:00,29.534019253511122,35.29794526902682,1949.3384776642547,2,Off,On,9.666940422574488,Tuesday,Yes,92.8609254933263
2022-01-08 15:00:00,25.96679015594368,38.733821285228224,1616.5585118018594,7,On,On,27.38824466728665,Thursday,No,82.10276684430163
2022-01-08 16:00:00,24.74086027042263,45.39176155603927,1685.6746590412488,4,On,On,16.573861066473718,Friday,Yes,78.28652837883581
2022-01-08 17:00:00,29.954995385290914,55.09653944204392,1107.2029804321808,5,Off,Off,26.99403988634975,Friday,No,86.08746919457022
2022-01-08 18:00:00,22.253937767754437,39.75479364053831,1899.0875255305602,7,On,Off,26.926931292996855,Saturday,Yes,74.57680497677092
2022-01-08 19:00:00,24.543218475802412,31.32913857960157,1556.6591447905703,9,On,On,9.653999290542263,Thursday,Yes,90.53846528743107
2022-01-08 20:00:00,24.341976608271324,43.53846921199087,1332.2874186119748,3,On,Off,24.952276053985926,Sunday,Yes,76.76832119015009
2022-01-08 21:00:00,27.605576132408025,58.522580321681176,1573.3240258707547,8,Off,On,10.052394317103076,Monday,No,86.41515216046992
2022-01-08 22:00:00,25.71536181264341,57.644341784000936,1623.7826773041693,5,On,On,26.939577391668514,Monday,No,76.19438265142527
2022-01-08 23:00:00,26.88056181693612,51.62348564090799,1118.1674861956114,4,Off,On,16.40120436925499,Tuesday,No,76.9339196411834
2022-01-09 00:00:00,24.119764413264544,41.2256141576802,1291.1083800681697,0,Off,On,1.8877738043762438,Thursday,Yes,71.05504380693068
2022-01-09 01:00:00,22.17423028089874,37.664926653084585,1566.1811448102976,9,Off,On,15.488634141415256,Friday,Yes,77.39615132557863
2022-01-09 02:00:00,21.468667460901354,34.52321016487253,1666.9390640478302,8,Off,On,28.99059534152058,Sunday,No,70.65426607453617
2022-01-09 03:00:00,22.547048748379524,46.118251166137114,1722.155626137732,3,On,Off,17.526641790456683,Wednesday,No,67.80754950018792
2022-01-09 04:00:00,23.95915995688079,31.208977419142425,1730.5310895304603,2,On,On,2.142625933583735,Tuesday,Yes,72.0717496237688
2022-01-09 05:00:00,20.684440013800035,38.487999343783315,1284.5311450403722,0,On,Off,13.510404676859723,Thursday,Yes,59.60890188505656
2022-01-09 06:00:00,28.000336390112764,57.80399002713988,1291.7759539679073,7,On,On,5.304088924379312,Thursday,Yes,90.01159284299351
2022-01-09 07:00:00,20.687282530801482,34.002304053585355,1801.9601834503444,6,On,Off,2.4631038271878825,Friday,No,73.37704700964338
2022-01-09 08:00:00,20.3729554435034,49.62542404756125,1426.729099685438,4,Off,Off,6.6778006021143375,Saturday,Yes,70.97874709212677
